Text,IsQuestion
,0
,0
,0
,0
,0
,0
,0
,0
86,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
87,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
88,0
,0
,0
,0
Casey,0
Highlight,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
89,0
,0
,0
,0
Casey,0
Highlight,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
90,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
91,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
92,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
93,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
94,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
95,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
96,0
,0
Code Number:,0
,0
"14. What is your current address AND/OR the closest cross streets to your home, including city/state, zip code, and how long you have lived at",0
this address? PLEASE NOTE WE WILL DETACH THIS SHEET FROM THE REST OF THE SURVEY.,0
,0
Street Address:,0
,0
,0
,0
City/State:,0
,0
,0
,0
Zip Code:,0
,0
,0
,0
How long have you lived at this address? years month,0
,0
,0
,0
THANK YOU FOR YOUR TIME AND PARTICIPATION!,0
,0
96,0
